ds,ticker,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
,,aapl,aapl,aapl,aapl,aapl,nvda,nvda,nvda,nvda,nvda,msft,msft,msft,msft,msft,amzn,amzn,amzn,amzn,amzn,googl,googl,googl,googl,googl,meta,meta,meta,meta,meta,tsla,tsla,tsla,tsla,tsla
2023-11-06,NVDA,,,,,,45.25832352062085,45.907942145910646,44.87254931814996,45.72404861450195,400733000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-07,NVDA,,,,,,45.69207169045335,46.190774498668894,45.13140131544397,45.92793273925781,343165000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08,NVDA,,,,,,46.07284239178855,46.83939268029924,45.94092017940282,46.546566009521484,346719000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09,NVDA,,,,,,47.43903795369881,48.201588985861626,46.722461258073324,46.92234420776367,540496000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-10,NVDA,,,,,,47.47202272481538,48.44345034341423,47.255151482276034,48.3065299987793,421245000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-13,NVDA,,,,,,48.29153566931826,49.087068200389616,48.07066518354385,48.59135818481445,384136000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-14,NVDA,,,,,,49.65073506752464,49.804643679009864,49.01111268540679,49.626747131347656,416954000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15,NVDA,,,,,,49.90558359837123,49.93056658286776,48.171605113904064,48.85919952392578,475497000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-16,NVDA,,,,,,48.65032836479482,49.49583073208514,48.30153490578404,49.45085525512695,339756000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17,NVDA,,,,,,49.49482766776376,49.68771478002095,48.97813389873992,49.26896286010742,325205000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-20,NVDA,,,,,,49.28295286302151,50.5182248537623,49.15202951055082,50.37930679321289,414120000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-21,NVDA,,,,,,50.096469472210146,50.48723796925796,49.19300270316688,49.91457748413086,565747000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-22,NVDA,,,,,,49.822637922413506,50.305351326686875,47.66190879748864,48.68730545043945,899420000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24,NVDA,,,,,,48.44144754881704,48.89218207826851,47.71687235875977,47.74785614013672,294645000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-27,NVDA,,,,,,47.771847686125604,48.5014172990811,47.623936039409465,48.21358871459961,395662000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-28,NVDA,,,,,,48.20758789085354,48.29453844522679,47.445036828306066,47.79283142089844,401491000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-29,NVDA,,,,,,48.35050619942494,48.73328003145955,47.83181088593398,48.11164474487305,382005000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-30,NVDA,,,,,,47.99571768674859,48.0816693911772,46.39466370220161,46.74245834350586,526247000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,NVDA,,,,,,46.4976045528051,47.172206306032955,46.159802338894984,46.73746109008789,369317000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-04,NVDA,,,,,,46.04985981674189,46.04985981674189,44.98348694921652,45.483192443847656,437543000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-05,NVDA,,,,,,45.44321259326519,46.57664311757359,45.24831062993343,46.54266357421875,371718000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-06,NVDA,,,,,,47.19133790635441,47.36325259148531,45.389240093841764,45.480194091796875,380590000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-07,NVDA,,,,,,45.67709999626113,46.6056353183363,45.581147431853395,46.57265090942383,350823000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-08,NVDA,,,,,,46.57165024032382,47.7170758334867,46.52667080932443,47.48219299316406,359224000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-11,NVDA,,,,,,47.46719926720655,47.50717632201845,45.80703244000096,46.60363006591797,509728000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-12,NVDA,,,,,,46.02292498477765,47.642112036749815,46.02292498477765,47.63311767578125,372387000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13,NVDA,,,,,,47.60513418472511,48.5696507647958,47.584144799570055,48.06390380859375,447792000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-14,NVDA,,,,,,48.36574456801119,48.64560300177105,47.3982312593091,48.32576370239258,391232000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-15,NVDA,,,,,,48.169843491403206,49.379236076134234,48.0958792715529,48.86549377441406,479948000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-18,NVDA,,,,,,49.375240157941555,50.40771950748238,49.12536546850417,50.05189895629883,412587000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19,NVDA,,,,,,49.39922581544832,49.675088445454506,48.870491649793216,49.57913589477539,464444000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-20,NVDA,,,,,,49.630116179910644,49.97394556732134,48.073897200705375,48.086891174316406,397894000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-21,NVDA,,,,,,48.78653913884223,49.07039720846896,48.39473348540278,48.965450286865234,300425000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-22,NVDA,,,,,,49.17034164902082,49.358247143122306,48.442705904447216,48.80552673339844,252507000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-26,NVDA,,,,,,48.94345422311468,49.575137414585996,48.93545881250647,49.25429916381836,244200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-27,NVDA,,,,,,49.486189463877416,49.65510348950808,49.06040044987627,49.392234802246094,233648000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-28,NVDA,,,,,,49.61812249458572,49.85899903094536,49.38723545621996,49.4971809387207,246587000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-29,NVDA,,,,,,49.78803546733378,49.97194517562977,48.726567424201626,49.4971809387207,389293000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02,NVDA,,,,,,49.21931693922932,49.27029006493009,47.57114520519551,48.143856048583984,411254000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03,NVDA,,,,,,47.461200853543446,48.159848009515486,47.29628263742881,47.54515838623047,320896000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-04,NVDA,,,,,,47.74305858328899,48.47569292887805,47.48418951664503,47.97394561767578,306535000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-05,NVDA,,,,,,48.43770393437925,49.522159022286424,48.281780105967066,49.072383880615234,415039000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-08,NVDA,,,,,,49.48719047480535,52.248806418013224,49.45420606560053,52.22681427001953,642510000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-09,NVDA,,,,,,52.37474091414494,54.29777651370217,51.66409487363166,53.11336898803711,773100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-10,NVDA,,,,,,53.58913578901618,54.57264008297959,53.462196710132666,54.3227653503418,533796000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-11,NVDA,,,,,,54.971434569987615,55.318260772566724,53.53315663291465,54.79452133178711,596759000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-12,NVDA,,,,,,54.59262399501641,54.94245086657465,54.302772237512634,54.682579040527344,352994000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-16,NVDA,,,,,,54.99043337485482,56.806520449692094,54.87249247128063,56.3537483215332,449580000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-17,NVDA,,,,,,56.31876518619403,56.44270360003648,54.71257199394214,56.0249137878418,474394000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-18,NVDA,,,,,,57.23130379027645,57.57113355960741,56.07888171171816,57.0783805847168,491650000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19,NVDA,,,,,,57.9599392307051,59.470183631396026,57.19632214390486,59.46118927001953,543501000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22,NVDA,,,,,,60.018906048230285,60.30076621768796,59.04039658553907,59.62410354614258,452955000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,NVDA,,,,,,59.54014514062131,59.879974896146315,58.555638180668645,59.842994689941406,294654000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-24,NVDA,,,,,,60.27378077359489,62.81750357026873,59.90796305820768,61.33124923706055,560271000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-25,NVDA,,,,,,62.3187472904737,62.687565633845296,60.81949912329837,61.586116790771484,482777000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-26,NVDA,,,,,,60.92944842366768,61.75203783033358,60.54264514796327,61.00041198730469,390309000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,NVDA,,,,,,61.20131293830937,62.4576829809529,60.876478857453996,62.43369674682617,348733000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-30,NVDA,,,,,,62.86847856975012,63.461179887339625,62.22879610932244,62.74253845214844,410735000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,NVDA,,,,,,61.409211838884005,62.237798816895705,60.66958477846298,61.49617004394531,453795000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,NVDA,,,,,,62.06887734355602,63.159334010145514,61.61910590922887,62.99541473388672,369146000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-02,NVDA,,,,,,63.94193723275367,66.56662061369005,63.658079168244704,66.12684631347656,476578000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,NVDA,,,,,,68.19080896214494,69.46217469854224,67.17132346877767,69.29725646972656,680078000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-06,NVDA,,,,,,69.59510487406826,69.71904328530657,66.26677937017486,68.18881225585938,683111000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07,NVDA,,,,,,68.28475901119934,70.1848072130282,67.56611760223609,70.0638656616211,495575000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-08,NVDA,,,,,,70.03887599609345,70.75851634793179,69.42019057387394,69.60609436035156,414422000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-09,NVDA,,,,,,70.49766579276313,72.14883870113421,70.17682744191819,72.09687042236328,436637000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12,NVDA,,,,,,72.56361295434608,74.57360667156944,71.21429106971823,72.2117919921875,613710000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13,NVDA,,,,,,70.36473436037795,73.41320187519852,69.58512632462431,72.09186553955078,602580000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14,NVDA,,,,,,73.1653201816801,74.19879860297466,71.90195366370614,73.86296844482422,504917000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,NVDA,,,,,,73.8319812576461,73.93792331267274,72.36371572931519,72.62158203125,420122000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-16,NVDA,,,,,,74.06286100719595,74.36471160286108,72.46466337072968,72.57660675048828,495327000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-20,NVDA,,,,,,71.91095085561923,71.91994903053357,67.7000642651573,69.41720581054688,704833000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21,NVDA,,,,,,67.97191561607241,68.85347738557593,66.21480102707116,67.43818664550781,673755000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-22,NVDA,,,,,,74.98740205219113,78.53561836150196,74.1828051803666,78.49864196777344,865100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-23,NVDA,,,,,,80.74951481547919,82.35270728551444,77.53112722629109,78.77750396728516,829388000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,NVDA,,,,,,79.66005756473585,80.60559027528652,78.46565670997347,79.0523681640625,503973000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-27,NVDA,,,,,,79.34120423128547,79.44016125360511,77.12332243829638,78.66154479980469,391705000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28,NVDA,,,,,,77.58110675234951,78.89344471041017,77.08635205553938,77.62408447265625,393110000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,NVDA,,,,,,79.05436082688792,79.94990785839042,78.31073041631178,79.07234954833984,507289000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,NVDA,,,,,,79.95990531943471,82.25875564759677,79.39518604793354,82.23776245117188,479135000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,NVDA,,,,,,84.08783505356324,87.6510508748539,83.67704554275812,85.19428253173828,615616000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05,NVDA,,,,,,85.23126463609206,86.05789246708638,83.37910949267872,85.9249496459961,520639000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06,NVDA,,,,,,87.98201274018054,89.68323533367624,86.99045903620946,88.65969848632812,582520000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07,NVDA,,,,,,90.11703886606277,92.7248547713437,89.56129169773,92.62689971923828,608119000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08,NVDA,,,,,,95.09477882297772,97.35575222228928,86.46669660091352,87.48823547363281,1142269000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,NVDA,,,,,,86.38973999977979,88.75666054013853,84.12776749206648,85.73503875732422,678364000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12,NVDA,,,,,,88.00900332244493,91.91822205763889,86.11086395561675,91.87124633789062,668075000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13,NVDA,,,,,,91.01363415420467,91.4624276728691,88.39482167096672,90.84671020507812,635713000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14,NVDA,,,,,,89.5363141970595,90.60482886063097,86.56066146107706,87.904052734375,602318000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15,NVDA,,,,,,86.89051059382359,89.5053195385714,86.2178197951128,87.7970962524414,642086000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-18,NVDA,,,,,,90.34693832973477,92.36302032319799,87.04543743889901,88.4148178100586,668976000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-19,NVDA,,,,,,86.66060391822083,90.50285912673566,84.97137697263021,89.35738372802734,672171000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-20,NVDA,,,,,,89.7562045087411,90.36893262675873,88.18292203943432,90.33094787597656,479063000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-21,NVDA,,,,,,92.25806799689252,92.60590946151324,90.3639246898217,91.3934555053711,480372000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-22,NVDA,,,,,,91.0995974210595,94.73494632617268,90.79273767099636,94.24617004394531,586719000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-25,NVDA,,,,,,93.89832441902517,96.72203796887115,93.46752046670314,94.9588394165039,552136000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-26,NVDA,,,,,,95.80745785714453,96.33122190575376,92.45998010784325,92.51895141601562,513648000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-27,NVDA,,,,,,93.06969894575073,93.1976391484463,89.08251272541551,90.20899963378906,586067000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-28,NVDA,,,,,,89.95911557929476,91.25852807692272,89.15248296936366,90.31495666503906,435212000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,NVDA,,,,,,90.25798652750393,92.18310654401581,89.16348269596169,90.32195281982422,452441000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,NVDA,,,,,,88.40781242384669,90.0530682986896,87.5801933164325,89.41136169433594,433064000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,NVDA,,,,,,88.44381388856061,90.3329548866708,88.35985240535257,88.92359161376953,370067000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,NVDA,,,,,,90.36492919277833,90.59283007199305,85.84098425791797,85.86597442626953,434965000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,NVDA,,,,,,86.82653804838375,88.44080991811138,85.88697023320091,87.96802520751953,399678000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,NVDA,,,,,,88.65969605555898,88.78964187058105,86.69259552509367,87.09341430664062,283220000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,NVDA,,,,,,87.40226463843116,87.59517772557601,82.98427507127602,85.3152084350586,501700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,NVDA,,,,,,83.88787363370758,87.36029436616496,83.67096935278308,86.99945831298828,431929000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,NVDA,,,,,,87.3802819466206,90.69777431894295,86.88651070979101,90.5748291015625,431637000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,NVDA,,,,,,89.65824820701377,90.13403751700548,87.49023484155897,88.14593505859375,426805000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,NVDA,,,,,,89.05751457655467,90.5718255697764,85.88995581094821,85.96192169189453,443077000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,NVDA,,,,,,86.39372622024712,88.07795816892963,86.02489821377218,87.37528228759766,370453000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,NVDA,,,,,,88.29986306960333,88.73467063272588,83.91185807695048,83.996826171875,495400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-18,NVDA,,,,,,84.93139797129201,86.15084492565727,82.36456386223763,84.63253021240234,447260000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,NVDA,,,,,,83.11223818340684,84.28570097395453,75.57166564195786,76.16539001464844,875198000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,NVDA,,,,,,78.0685134774025,80.03662072603697,76.36529285459991,79.48187255859375,596341000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23,NVDA,,,,,,80.73231101825336,82.7314025960764,80.22754314018754,82.38555908203125,438559000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,NVDA,,,,,,83.91187010061775,84.04381393377481,79.14703679619026,79.64081573486328,512208000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,NVDA,,,,,,78.83216944223621,83.28514753299602,78.18746579696108,82.59446716308594,424641000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,NVDA,,,,,,83.77993881529957,88.29088993799844,83.34913477758114,87.69515991210938,551011000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,NVDA,,,,,,87.55520360857133,87.9520187834122,85.22725937914602,87.71713256835938,388971000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,NVDA,,,,,,87.20037162224358,88.77865678653,86.26080377564183,86.36275482177734,363709000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,NVDA,,,,,,85.0383433055248,85.96092040406639,81.21807385271738,83.00326538085938,559863000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,NVDA,,,,,,84.41063276835533,86.19782250273573,83.16219963332766,85.77801513671875,377898000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,NVDA,,,,,,87.74911915331617,89.24043810826264,87.00045887297132,88.74866485595703,398341000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,NVDA,,,,,,89.34937892324267,92.17809474920628,89.01453206854012,92.09812927246094,376203000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,NVDA,,,,,,91.05661474475471,91.73930312313776,88.97056485934608,90.51286315917969,437342000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,NVDA,,,,,,89.44235467047578,91.15257599630715,89.37937974936176,90.37093353271484,325721000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,NVDA,,,,,,90.48786834493905,91.0306209060013,88.19091589664993,88.70668029785156,378013000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,NVDA,,,,,,90.26398912545034,91.35949205828037,89.18647576081177,89.8371810913086,335325000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,NVDA,,,,,,90.43689190742707,90.95665993755156,88.48877985590597,90.3579330444336,289680000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,NVDA,,,,,,89.55830082348145,91.60937070385219,88.89360196869727,91.31450653076172,296507000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,NVDA,,,,,,92.42999634545237,94.81891011999194,91.55739179218557,94.5870132446289,417735000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,NVDA,,,,,,94.86689143447046,95.7754751109485,94.06025117593339,94.3161392211914,323952000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,NVDA,,,,,,94.32612955185614,94.69695556940256,91.76429043608688,92.43698120117188,359691000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,NVDA,,,,,,93.70741519120496,95.15675349579068,93.39755844526998,94.73694610595703,318764000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,NVDA,,,,,,93.55647591838027,95.35666020460762,93.13766755607001,95.34266662597656,328946000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,NVDA,,,,,,95.41563946312446,95.97638165173369,93.20664422258311,94.90686798095703,548648000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,NVDA,,,,,,101.98165468043742,106.27170489938443,101.4738822009577,103.7518539428711,835065000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,NVDA,,,,,,104.40155233715765,106.4266330182304,102.95321303565972,106.42063903808594,429494000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,NVDA,,,,,,110.19391464603646,114.88678119811563,109.83307860304417,113.84925079345703,652728000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,NVDA,,,,,,112.99863970593697,115.43952391941134,110.85061401228768,114.7728271484375,557442000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,NVDA,,,,,,114.5979068006944,115.76637434873233,109.61317328431451,110.44979095458984,484553000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,NVDA,,,,,,112.46888043622216,112.66579716472957,106.89142114521177,109.58319854736328,613263000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,NVDA,,,,,,113.56938260132851,114.94775390625,111.95211383768398,114.94775390625,438392000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,NVDA,,,,,,115.66343635588582,116.54702983384996,113.99319020529364,116.38410186767578,403324000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,NVDA,,,,,,118.31723225166974,122.39337512542777,117.41464256080789,122.38438415527344,528402000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,NVDA,,,,,,123.99165675392089,125.52995923944624,118.26626145309442,120.94304656982422,664696000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,NVDA,,,,,,119.71559570112827,121.63672740368239,117.96839619109423,120.83309173583984,412386000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,NVDA,,,,,,120.31531947295237,123.04407498199869,116.95684528802722,121.73467254638672,313434100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,NVDA,,,,,,121.7246784169854,122.8242751394822,118.6958072896019,120.86500549316406,222551200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,NVDA,,,,,,123.01420873797917,126.8327870669311,122.52439319522972,125.15341186523438,299595000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,NVDA,,,,,,129.34184822861945,129.75169931207168,127.11268237111577,129.561767578125,260704500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,NVDA,,,,,,129.9116488754234,132.7905668615139,128.27225972601377,131.8309326171875,309320400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,NVDA,,,,,,132.94052101290185,133.68023590303568,129.53178618492996,130.93125915527344,288504400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,NVDA,,,,,,131.09119107562512,136.2792618770274,130.64136160940566,135.529541015625,294335100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,NVDA,,,,,,139.74798663394793,140.70762089792785,129.47181280958608,130.73133850097656,517768400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,NVDA,,,,,,127.07268651484108,130.5813821684496,124.25373647196925,126.52288818359375,649445800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,NVDA,,,,,,123.19412790624048,124.41367504218907,117.99606639814192,118.0660400390625,476060900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,NVDA,,,,,,121.15488851140898,126.45291899832442,119.27559095881188,126.0430679321289,414192600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,NVDA,,,,,,126.08305489542055,128.0723121328984,122.55436989135586,126.35295867919922,362975900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,NVDA,,,,,,124.05382259569785,126.36296826297679,122.87426135217639,123.94386291503906,252571700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,NVDA,,,,,,124.53364006899224,127.66247251115811,122.70431926304767,123.49402618408203,315516700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,NVDA,,,,,,123.42405307864779,124.79353836567705,118.78578041896601,124.25374603271484,284885500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,NVDA,,,,,,121.0849085676254,123.36406628074265,120.9849473163218,122.62433624267578,218374000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,NVDA,,,,,,121.61472281837746,128.2322540283203,121.31483142526585,128.2322540283203,215749000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,NVDA,,,,,,127.33259117942191,128.80205294716893,125.63322690650442,125.78317260742188,214176700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,NVDA,,,,,,127.44254788203128,130.72133351853034,126.99271841631584,128.15228271484375,237677300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,NVDA,,,,,,130.30150022676182,133.77021018974597,128.60212062869667,131.33111572265625,285366600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,NVDA,,,,,,133.98010966299657,135.0497187053357,132.3707083327198,134.8597869873047,248978600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,NVDA,,,,,,135.6994755480004,136.09932057175976,127.00271662980028,127.35258483886719,374782700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,NVDA,,,,,,128.21226350748265,131.87090512655513,127.17265724708656,129.19190979003906,252680500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,NVDA,,,,,,130.51140270339172,131.34109560506872,127.13266349593106,128.39219665527344,208326200.0,,,,,,,,,,,,,,,,,,,,,,,,,
